#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-04T15:26:24 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-04T15:26:24	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/ApJS/199/26/table3&-out.max=unlimited&-out=RAJ2000,DEJ2000,Ktmag,cz,GLON,GLAT	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_21990026
#Name: J/ApJS/199/26
#Title: The 2MASS Redshift Survey (2MRS) (Huchra+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/apjs/199/26	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apjs/199/26	    IVOID of underlying data collection
#INFO	creator=Huchra J.P.	    First author or institution
#INFO	cites=bibcode:2012ApJS..199...26H	    Article or Data origin sources
#INFO	journal=ApJS	    Journal name
#INFO	original_date=2012	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/199/26	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.21990026	    Dataset identifier that can be used for citation
#INFO	publication_date=2017-09-19	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_199_26_table3:
#Name: J/ApJS/199/26/table3
#Title: 2MRS catalog
#Column	RAJ2000	(F9.5)	Right Ascension in decimal degrees (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F9.5)	Declination in decimal degrees (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	Ktmag	(F6.3)	Extinction-corrected total extrapolated Ks mag	[ucd=phot.mag;em.IR.K]
#Column	cz	(I5)	? Redshift, corrected to solar system barycenter reference frame	[ucd=phys.veloc;pos.heliocentric]
#Column	GLON	(F9.5)	Galactic longitude	[ucd=pos.galactic.lon]
#Column	GLAT	(F9.5)	Galactic latitude	[ucd=pos.galactic.lat]
RAJ2000	DEJ2000	Ktmag	cz	GLON	GLAT
216.84961	-14.59023	11.206	11218	335.02731	 42.22329
220.73320	+06.72188	11.152	 8420	  0.40205	 56.58430
222.37404	+16.56008	11.252	21033	 17.91375	 60.73113
230.25104	-38.32237	11.203	 4608	332.60693	 15.78303
240.13699	-10.59961	10.921	18018	359.99628	 30.63937
240.73300	-22.52776	10.989	 7350	350.62564	 22.13086
267.70062	+25.44186	10.925	15882	 50.42260	 23.95690
288.31668	+47.11375	10.969	16441	 78.10688	 16.05165
290.99509	-12.05567	11.242	24262	 25.70398	-12.61542
301.93277	-42.75713	11.234	 5923	357.44147	-31.54039
305.46899	+57.51726	11.275	 7508	 92.52821	 11.58940
309.26791	+12.65129	11.181	 5260	 57.13505	-16.63996
309.47540	+18.43010	11.197	15521	 62.19077	-13.53920
313.23083	-43.19254	11.229	14722	357.89297	-39.80372
317.79929	+04.39951	11.176	 7925	 54.83688	-28.24401
319.65540	-45.59005	11.140	19831	354.50092	-44.32837
325.61615	-38.54716	11.163	16290	  4.37755	-49.17342
345.78909	+23.75862	11.314	 7762	 93.23020	-32.79366
010.11689	+06.71978	11.178	11325	118.05091	-56.04790
011.56816	-09.28861	11.300	 6069	118.77806	-72.11864
022.99230	-51.25784	11.261	15184	288.01355	-64.68034
028.32563	-12.36861	11.134	 8419	170.43779	-69.31280
035.60229	+05.84650	11.224	 9535	160.00539	-50.36044
040.78265	-08.77391	11.082	11465	183.37724	-57.85711
047.73264	+45.01767	11.112	 5620	147.26041	-11.16377
050.46454	+41.79724	11.225	 5847	150.74144	-12.81065
053.93845	+13.82317	11.083	 9572	172.35683	-32.85397
054.13606	+44.03830	11.256	 8127	151.66537	 -9.43045
058.07472	+41.11522	11.196	11392	155.81053	 -9.93263
074.17887	+60.73679	11.222	 7458	148.82669	 10.89470
091.88046	-45.19721	11.296	12377	252.43353	-26.29395
115.19227	-32.82525	11.260	10281	247.43538	 -5.01630
141.22565	+42.15945	11.044	14279	179.23611	 45.68747
147.40411	+09.00527	11.286	 5207	227.01640	 43.46987
152.14035	-04.47767	11.212	15259	245.41315	 39.55946
154.22809	-09.78236	11.236	15961	252.15828	 37.42023
156.40353	+17.08074	11.078	13339	221.85425	 54.90370
169.57411	+28.22598	11.127	 9519	204.45992	 69.38132
174.39276	+54.85331	11.072	17275	143.78304	 59.18321
188.17400	+14.05158	10.897	 -169	283.51254	 76.21160
191.31847	-35.89672	11.300	 8900	301.53140	 26.95825
195.94412	+19.27146	11.098	19039	323.40182	 81.64841
198.43869	+24.98244	11.184	 7249	 10.99793	 84.54860
203.31596	-42.83806	11.242	15456	311.04166	 19.37411
207.75986	+61.86330	11.214	 9174	111.06377	 53.87033
211.00093	+64.68272	11.112	20286	110.79637	 50.70155
219.86426	+11.92867	11.223	 8662	  7.25983	 60.46764
220.62650	+22.35295	11.268	15187	 28.32904	 64.38869
229.60393	+04.86896	11.257	10905	  7.10321	 48.52871
259.27707	+40.84496	10.956	 2108	 65.57155	 34.58107
259.91281	-17.48271	11.162	 8814	  6.48344	 11.18463
289.79181	+44.16039	11.249	11990	 75.73419	 13.92260
303.71078	+63.59320	10.944	11541	 97.37958	 15.51680
327.38663	-45.19038	10.997	17958	353.98755	-49.75916
334.00159	-54.80795	11.285	11748	337.60632	-50.53847
337.05008	+50.76646	11.277	 4365	101.08978	 -5.92921
345.90045	+09.29066	11.203	 4836	 83.53714	-45.17402
347.62131	-80.96538	11.217	 8193	307.63318	-35.22168
349.84354	+23.82665	11.242	 9094	 97.24016	-34.41076
007.77669	+05.07874	11.259	12193	113.49944	-57.42012
009.23187	+28.89433	10.907	10387	119.10649	-33.86951
019.98975	+50.16968	10.998	 6804	127.60193	-12.44315
025.92661	+31.60203	11.222	10297	135.77440	-29.96282
026.94867	-13.59304	11.291	 5249	169.92346	-71.12091
032.91139	-63.24438	11.295	 9376	288.54779	-51.58554
036.47054	-20.31304	11.274	 9998	200.49054	-67.37800
037.33889	-33.53196	10.788	22941	235.80302	-67.98318
044.14273	-15.05873	11.214	 8902	196.79529	-58.53324
050.28148	-47.23116	11.140	19993	257.56827	-54.55695
051.34211	+42.71263	11.210	 8873	150.76582	-11.68849
056.87704	+68.92693	11.039	 5056	137.69122	 11.26626
057.46185	-03.62794	11.124	 8557	192.02533	-41.39542
067.73740	-12.01588	11.241	 8777	207.83832	-36.56522
085.76116	-20.10553	11.242	11479	224.27425	-23.73242
091.18240	-65.27962	11.301	12691	274.91995	-29.30939
093.49931	+49.83981	11.189	10147	164.08858	 14.78147
112.69564	+62.71989	11.119	11629	153.80782	 28.35640
136.74396	+18.96681	11.269	 8728	209.37181	 38.13025
145.88515	-05.12698	11.212	19840	241.07089	 34.33871
151.72289	-15.71733	11.038	 8827	255.00592	 31.44662
159.49234	-43.92519	11.284	 6530	278.97849	 12.65172
169.89406	+29.18322	11.105	18022	201.73846	 69.68052
172.36374	-01.74695	11.043	12890	265.30762	 55.02092
185.06544	+33.66090	11.216	 6472	166.83708	 80.63232
188.53766	-21.05575	11.278	 6633	297.53262	 41.63466
195.32123	+53.86084	11.003	 8930	119.71067	 63.20592
230.30179	+14.25254	11.218	13130	 20.32549	 52.85715
237.94759	-05.50465	10.870	17584	  3.00307	 35.57092
255.76758	+28.90960	11.272	15944	 50.61471	 35.11686
263.36511	+36.54474	11.069	14584	 61.22650	 30.67226
266.50928	+59.32312	11.250	 8636	 87.96200	 31.33217
285.87833	+50.77790	11.287	 8088	 81.06812	 18.88173
315.43338	-13.35745	11.282	 8781	 35.25380	-34.85756
317.11136	+18.19120	11.189	 5025	 66.52857	-19.48273
323.55264	+13.90892	11.089	18656	 67.25688	-26.97837
328.46555	-12.49814	11.110	18292	 43.34363	-46.01698
351.64365	+02.33422	11.254	 5388	 84.82171	-54.13573
354.57709	+26.88687	11.268	 9348	103.39851	-33.19578
016.80931	+13.95509	11.206	11433	128.74960	-48.73804
018.36730	-43.41048	11.257	 9706	289.03912	-73.11848
021.16088	+08.50986	11.190	15181	136.80995	-53.46471
040.13103	-20.37266	11.114	10688	203.66063	-64.19993
041.39656	+48.64997	10.921	10017	141.62613	-10.03441
060.92277	-60.81957	11.176	15088	272.94238	-43.48064
066.12442	-10.49435	11.088	10792	205.26581	-37.33422
072.78424	+24.80531	11.111	 8922	176.45317	-12.33069
084.67674	+13.50683	11.293	 7152	192.38681	 -9.41227
092.73207	-63.06039	11.263	11589	272.42999	-28.51584
096.81620	+28.55070	11.259	 9007	184.77518	  7.79500
100.31144	-34.22550	11.297	10676	243.29039	-16.80904
100.83821	-58.87892	11.262	 9649	268.50421	-23.99023
114.97740	+55.89928	10.965	10823	161.66963	 28.83748
128.63509	-26.21134	11.189	24691	248.18269	  8.38437
137.90919	-06.64631	11.138	 5165	236.99512	 27.05838
139.41901	-59.61732	10.991	10240	278.75974	 -7.19446
143.86456	-04.76468	11.267	 6941	239.25595	 32.95982
159.46857	+10.75833	11.191	15726	233.96422	 54.60103
173.15874	-40.81221	11.293	 9400	287.21378	 19.64198
177.48036	-03.66288	11.163	 8101	274.82935	 55.81575
198.85512	+15.42290	11.282	 8026	329.60034	 77.03584
201.40486	-27.32994	11.276	10841	312.19708	 34.92609
229.86523	+04.09612	11.166	15585	  6.40824	 47.85749
239.98253	-61.91442	11.033	13190	323.26007	 -6.73008
241.32613	-01.96559	11.267	 8712	  8.95723	 35.03843
247.25659	+40.53487	11.170	 8348	 64.29591	 43.64012
252.17178	-12.18329	11.225	 6092	  6.64010	 20.34995
255.40950	-05.73340	11.240	 8477	 14.27933	 21.26351
259.98288	+60.14923	11.223	 6547	 89.07924	 34.58984
270.67560	-00.34560	11.053	 7198	 26.99756	 10.66579
272.93478	+61.45330	11.043	 8101	 90.61877	 28.28476
295.67166	+71.40801	11.207	11071	103.38783	 21.67037
309.16623	-09.10949	11.274	19657	 36.72146	-27.49285
315.35562	-37.78387	11.188	13966	  5.11696	-41.09125
319.54190	-07.32413	10.962	 8299	 44.07770	-35.83484
328.23727	-35.18780	11.188	11101	  9.59947	-51.30305
329.57693	-17.17616	11.183	 5515	 37.67257	-48.90804
357.20599	+54.56311	11.312	 5747	113.85925	 -7.20179
009.66557	+17.40312	11.193	 5428	118.59246	-45.36088
010.61322	-23.62880	11.257	 6759	 92.33159	-85.95488
011.36822	+45.36642	11.234	14623	121.83345	-17.49248
021.63877	+39.88107	11.147	 2610	130.21477	-22.49345
041.21991	+41.98871	11.300	 6628	144.49062	-16.08502
068.17465	+59.42223	11.216	 4538	147.90350	  7.75501
071.28017	+72.78603	11.119	 4754	138.24454	 17.31545
074.43554	-15.23277	10.967	 5269	214.58020	-31.90744
075.75426	+77.39482	11.172	16580	134.93272	 20.88555
078.66451	-49.05808	10.872	27522	255.54082	-35.69427
081.88293	-39.84902	11.111	15212	244.75986	-32.46483
084.73299	+15.75095	11.291	 6050	190.47182	 -8.20478
095.30383	-10.85460	11.174	14998	219.30356	-11.58368
103.83545	-47.11389	10.963	12067	256.94455	-18.89205
103.96579	+13.90604	11.291	 7971	200.98524	  7.25396
113.96573	+24.47938	11.173	 8937	195.00945	 20.18010
120.97457	-50.86898	11.299	 8100	265.36633	-10.31565
131.02693	-14.03691	11.172	 8381	239.33922	 17.27611
145.51990	+23.68526	11.268	 6385	206.61520	 47.34735
151.81900	-26.47215	11.118	13383	263.09793	 23.42993
154.50418	-09.61430	11.154	16906	252.25565	 37.73063
155.74939	+70.60874	11.298	 8574	138.50523	 41.74119
157.47104	-35.37521	11.147	 1781	272.94629	 19.12451
164.99057	+46.07249	11.267	 6337	164.83943	 60.95353
170.34177	-35.39691	11.235	 9722	282.95694	 23.95688
176.33664	+32.72227	11.265	 6430	187.58920	 74.64838
181.78535	+32.99591	11.162	 7953	178.76416	 78.77247
182.49435	-46.82015	11.323	10278	295.59290	 15.45994
184.90553	-29.06747	11.226	10210	294.61249	 33.28978
194.65150	+28.11375	11.263	 6803	 65.16959	 88.13137
196.26064	+43.55347	11.238	11129	114.30356	 73.34626
196.80670	+58.13494	11.215	 8257	118.90113	 58.86972
201.05309	+15.59480	11.170	 8491	338.01239	 76.18157
207.12169	-13.56808	11.254	 8282	323.49484	 47.01318
216.67313	-28.94142	11.238	 6635	326.87482	 29.46400
227.65045	+41.05476	11.184	 9275	 68.00923	 58.28088
235.68982	+23.79262	11.062	 7049	 37.80732	 51.36845
243.31151	+30.90257	11.061	14847	 50.38049	 46.08899
245.33633	-09.91156	11.222	 8018	  4.28573	 27.09702
246.93996	+41.07273	11.266	10001	 65.03821	 43.88371
252.58754	-20.29474	11.039	16574	  0.01913	 15.22672
295.06287	-30.26443	11.283	15589	  9.53294	-23.09759
297.03812	-56.98208	11.190	16520	340.55695	-30.07475
298.28522	-07.01508	11.208	17351	 33.63155	-16.89644
315.49756	-28.26003	11.181	 9960	 17.49832	-39.69354
315.75769	-14.26011	11.200	 8769	 34.39676	-35.50818
319.55368	-15.81768	11.247	13030	 34.38447	-39.49116
321.84415	-45.38174	11.160	11294	354.57858	-45.87591
333.04446	-12.76556	11.197	11789	 45.99840	-50.12731
333.43982	+49.73691	11.272	13299	 98.58144	 -5.53147
354.03000	-32.50900	11.109	15626	 10.14290	-72.82886
357.30841	+18.09426	10.863	25840	102.76796	-42.32882
002.94879	-21.90665	11.207	18214	 60.87275	-79.58618
007.63280	-37.40057	11.277	 7299	324.85275	-78.82256
040.93384	+32.49566	11.196	 4130	148.83136	-24.66738
046.52348	-06.17860	11.182	 8437	185.87218	-51.76815
047.83889	+42.23272	11.056	 5514	148.81468	-13.49972
053.22240	-42.39487	11.281	 4423	248.61545	-53.92556
060.44312	+37.19044	11.135	 5944	159.84322	-11.68881
077.99090	-18.49390	11.234	12615	219.59091	-29.97254
078.61390	+06.02829	11.279	 7989	195.79002	-18.39482
087.17385	+79.52361	11.061	 4737	133.96820	 23.86816
092.46597	-43.78308	11.138	14050	251.01268	-25.55820
094.37654	-45.22063	11.264	11919	252.92123	-24.59135
118.31728	+39.05009	11.054	12251	181.00951	 28.13073
120.29646	+55.75775	11.110	10649	162.10594	 31.80385
128.69336	-10.76585	11.174	16847	235.16566	 17.20686
150.46577	-71.48004	11.137	 7806	290.23941	-12.92018
151.57367	+13.97340	11.253	 8432	223.33876	 49.38303
160.30403	+06.36989	11.268	 5768	240.83731	 52.75962
166.74144	+35.55190	10.982	21955	185.69377	 66.24484
186.35417	+80.29195	11.289	10035	124.29852	 36.76731
188.12268	-71.19560	11.248	15744	301.39017	 -8.38057
192.60562	+48.08172	11.156	 9359	123.40624	 69.04573
197.69579	+50.09200	11.247	 9450	115.05970	 66.73967
203.66339	-33.45792	11.310	13771	313.18741	 28.55177
211.70453	+33.77172	11.269	10570	 59.79580	 72.48320
215.76830	+38.14229	11.180	10166	 68.55081	 67.87623
232.62790	-12.60340	11.147	 6343	352.26993	 34.61768
238.70578	+18.91711	11.305	10781	 31.92377	 47.24805
281.50311	-41.42700	11.129	 7825	354.39835	-16.61334
303.40308	+64.41706	11.101	13229	 98.05000	 16.04663
307.65152	-70.21391	11.307	 4060	324.61963	-33.73780
326.31461	-19.99468	11.207	17598	 32.12560	-46.98207
327.13477	-06.14581	11.227	17769	 50.19439	-41.80147
330.49200	-10.27123	11.143	13670	 47.53892	-46.74607
352.02103	+34.86063	11.215	 9939	104.15111	-24.95281
355.24805	+25.60591	11.202	 9555	103.57295	-34.60362
009.30670	-22.58702	11.139	 3063	 86.79903	-84.43175
024.49979	-40.06725	11.239	 5985	269.18192	-73.86328
054.69539	+09.26887	11.092	 6858	176.91081	-35.52021
068.89754	-67.35317	11.366	21343	279.10818	-37.75353
069.90017	-41.58737	11.181	10003	245.78052	-41.66798
078.82282	-61.27143	11.175	 9432	270.51096	-35.03661
114.01156	-76.83550	11.271	 5880	288.78775	-23.87839
117.51446	+56.77059	11.133	 9811	160.82321	 30.31895
123.07603	+16.98044	11.141	13403	205.99394	 25.29717
130.93842	-00.53455	11.328	 8950	227.11205	 24.49629
165.01620	+17.42436	11.211	 8860	227.78619	 62.54641
169.00522	-47.03085	11.292	 9081	286.51367	 12.77645
170.85217	+33.82914	11.037	10322	188.06367	 69.93429
171.34570	-09.58656	11.284	 1968	270.38171	 47.77236
175.03807	-29.74901	11.182	 9702	284.94666	 30.62097
176.64368	-38.02055	11.070	16460	289.09406	 23.10204
190.70511	+10.35749	11.248	 7589	295.62070	 73.10671
191.09926	-07.14971	11.193	14633	299.83316	 55.67962
193.34416	-42.14101	11.362	 2347	303.31616	 20.72930
203.76016	-30.27998	11.348	11016	313.99249	 31.65357
208.64668	+38.44948	11.230	 5649	 77.48598	 72.60204
212.55217	-47.54908	11.272	11877	316.44455	 13.24538
217.41266	+03.26627	11.276	 1650	351.71725	 56.53025
217.45520	+11.46301	11.287	 7973	  3.57188	 62.09386
220.47011	-14.94857	11.154	 9024	338.77133	 40.11495
222.23949	-41.53157	11.173	15446	325.41147	 16.15382
228.00072	+36.65197	11.096	19685	 59.61977	 58.87910
243.76044	-20.78773	11.119	 8255	354.06631	 21.27920
255.33609	-11.56162	11.137	 7302	  9.04283	 18.15209
257.03217	-01.51461	11.308	 9045	 19.06594	 22.05807
258.14920	-23.32236	11.261	 9544	  0.63058	  9.27181
307.52478	+74.62781	11.306	21117	108.08231	 19.95107
312.55542	-22.01065	11.160	 7909	 24.17047	-35.42622
313.60416	+22.32089	11.273	 8546	 67.78394	-14.34153
332.30350	+38.98360	11.274	 6052	 91.56860	-13.81320
005.00022	-06.33373	11.003	 3695	101.75252	-67.90334
021.06214	+01.04887	11.233	 5589	139.89949	-60.73737
024.04320	-69.59544	11.242	10706	297.23782	-47.03510
056.17789	+15.73665	11.113	13541	172.59714	-29.97169
066.63806	-32.16463	11.305	10388	232.71939	-43.46654
075.92355	-41.75933	11.255	11070	246.34102	-37.18730
094.97551	-71.71940	11.191	11119	282.30527	-28.11630
103.72758	+85.63808	11.198	 1645	127.83289	 27.10940
107.26138	+06.92872	11.054	 5967	208.73560	  7.05476
129.25757	-49.90838	11.292	 7764	267.52188	 -5.39396
132.30502	-14.29401	11.316	 5308	240.30728	 18.14293
140.03992	-05.51652	11.316	 8880	237.33812	 29.44040
143.50073	+10.02958	11.214	 3137	223.35559	 40.55833
172.30469	+19.77243	11.252	 5888	229.88437	 69.79302
173.19101	+15.67793	11.133	11064	241.01488	 68.45090
175.04735	-04.11760	11.184	16056	271.38165	 54.33080
194.91571	+28.92656	11.226	 6023	 78.14378	 87.44514
197.00633	+03.59902	11.276	13995	313.20908	 66.13917
197.05240	-17.60220	11.225	 5943	308.59650	 45.08496
199.72946	-31.81759	11.238	15576	309.72003	 30.69169
200.73099	+08.16155	11.255	14973	325.84201	 69.62047
204.94261	+16.80916	11.255	 7923	352.71161	 74.78548
206.92381	-30.35874	11.230	 4437	317.08609	 30.96207
240.96007	+41.52177	11.169	10237	 65.93803	 48.35463
255.36172	+06.92653	11.099	10141	 26.34567	 27.57520
268.17075	+31.82260	11.268	13701	 57.22784	 25.60653
312.02765	+25.19095	11.137	15002	 69.20783	-11.44453
331.78555	+06.48611	11.223	 7951	 67.03712	-37.96092
331.86444	-43.83170	10.858	12811	355.05505	-53.16453
344.10361	+36.24163	11.266	 5082	 98.35973	-21.08213
010.25281	-13.97108	11.245	15961	111.93725	-76.61971
025.70611	-54.52380	11.272	 6444	287.47794	-61.03573
025.83776	+11.90275	11.237	 8441	142.49658	-48.98684
038.47482	+09.63183	11.200	12134	160.49153	-45.63584
044.26907	+15.98343	10.922	 9361	161.90939	-37.20353
078.80109	+59.94873	10.996	 5257	150.83731	 12.29826
080.45266	+17.05650	11.214	 6558	187.13458	-10.98645
094.33092	+48.08624	11.167	10548	165.97130	 14.54579
107.83376	+31.14470	11.224	 7433	186.35921	 17.57076
111.12222	+40.78178	11.165	15026	177.57407	 23.24658
121.72464	+22.84205	11.239	 6750	199.41687	 26.24519
124.24577	+61.58839	11.319	 8990	155.12685	 33.74372
127.04570	+10.54070	11.244	 9213	214.26424	 26.22477
129.00632	+30.26644	11.035	 7675	193.40099	 34.64993
129.55264	-07.15452	11.279	11747	232.44162	 19.87019
130.67328	+42.81303	11.256	 9787	178.26195	 37.91719
133.68782	-01.88598	11.293	14655	229.95944	 26.15727
150.84837	-37.39585	11.107	 7097	269.63904	 14.38450
159.14906	+05.91058	11.266	 3505	240.29065	 51.56915
159.35156	-42.85104	11.152	10173	278.33246	 13.52827
167.13350	+47.33640	11.238	10731	160.96550	 61.48135
174.59239	-21.09604	11.163	11429	280.94586	 38.63608
180.85312	+47.36382	11.220	 9617	144.71191	 67.68226
185.14841	+52.25755	11.275	 8481	133.81506	 64.21419
200.98944	+12.04260	11.294	11711	331.33273	 73.09533
207.25192	-30.62561	10.926	 5035	317.32529	 30.63200
213.26909	+20.40074	11.283	 4759	 17.48485	 70.17767
222.88600	+74.51270	11.250	 7344	112.85979	 40.17947
225.67897	+37.94934	11.258	 8632	 62.76877	 60.48176
229.40271	-29.62564	11.243	 5805	337.24454	 23.33739
236.99324	-05.78568	11.241	 9431	  1.98969	 36.12430
243.72571	+37.18512	10.899	17534	 59.47025	 46.31056
277.54324	-60.40889	11.303	15882	334.67480	-20.84188
284.35129	-19.56947	11.232	 7201	 15.99070	-10.05314
287.41055	+50.91948	11.243	13102	 81.56632	 18.02586
299.30765	+19.08739	11.122	14289	 57.43195	 -5.10781
300.51663	-27.56172	11.104	 5919	 14.03396	-26.76292
307.61475	-23.42307	11.252	 8636	 20.83571	-31.54890
310.89270	-26.41363	11.098	12319	 18.46368	-35.27180
312.08081	-38.05088	11.284	 7234	  4.42457	-38.54914
336.59818	+35.76440	11.241	 8566	 92.54622	-18.40878
343.44116	+47.50758	10.951	13851	103.19044	-10.80299
346.04242	-39.26221	11.054	17105	357.53931	-64.62854
014.90002	+12.98628	11.231	12090	126.01556	-49.83652
028.03734	+39.38258	11.222	 6964	135.53847	-21.99827
030.76516	+21.00794	11.036	22215	144.55360	-38.83789
033.34931	-07.73208	11.252	 4822	171.74490	-62.55466
042.41216	+14.61979	11.203	 9016	161.04150	-39.34904
046.41866	+33.39404	11.206	 6228	152.69498	-21.60634
067.81728	+11.93273	11.290	 9713	184.14284	-23.93431
078.88177	+06.03050	11.303	 8710	195.93329	-18.16578
089.52348	-38.32576	11.227	13357	244.52031	-26.34760
138.26480	+69.12148	11.216	11986	144.43285	 37.57546
138.63983	+35.71764	11.245	 6571	188.22083	 43.52576
157.51758	-36.69409	11.167	 9165	273.73581	 18.03785
163.68642	-48.11878	11.190	13774	283.61612	 10.32814
164.00859	+02.51134	11.084	11071	249.68419	 53.01110
165.81888	-16.75900	11.228	 7963	268.93753	 38.86943
169.54077	+30.40677	11.114	 7686	198.27171	 69.33598
173.24229	-50.86062	11.187	15378	290.50119	 10.10746
173.42377	-51.33581	11.070	14656	290.75714	  9.68887
190.65555	+14.35713	10.709	  291	293.35162	 77.06451
194.19147	-13.98278	11.250	 4830	304.89700	 48.86860
203.37161	+17.47064	11.101	 8113	350.25427	 76.30735
204.95168	+33.68818	11.200	12270	 68.06598	 77.69373
211.55168	+14.71113	11.305	 7570	  1.18911	 68.62322
213.29890	+19.06192	11.283	16682	 14.00392	 69.57782
214.64810	-19.38584	11.279	10894	329.67682	 38.91743
217.28073	+27.19715	11.191	17936	 38.75260	 68.30681
231.69623	+16.55773	11.229	13098	 24.71269	 52.60283
252.35580	-27.80814	11.236	 7758	353.80573	 10.76962
264.53384	+22.70473	11.143	 7304	 46.49483	 25.73099
295.47855	+64.07121	11.327	 5770	 96.11148	 18.96977
298.93600	-16.98336	11.287	14579	 24.31900	-21.64760
316.11346	-48.23949	11.205	 4954	351.16818	-41.69520
319.81418	-71.25005	11.147	12723	321.72952	-37.14029
331.02887	-19.68530	11.073	10952	 34.76617	-51.07694
337.38971	-19.82326	11.148	 7611	 37.90958	-56.77310
354.45145	+11.91668	11.149	 7877	 95.95860	-47.06218
359.83051	-31.72993	11.098	 8395	  7.73628	-77.76569
022.58513	+10.69989	11.163	 9365	138.22981	-51.01263
030.66496	+27.57485	11.188	 4922	141.71872	-32.68530
039.66904	-31.34705	11.270	 4996	229.61305	-66.28966
040.13671	-08.14756	10.995	 1421	181.70390	-57.95804
044.03640	+15.79249	11.196	10144	161.82005	-37.48899
052.46088	-52.57972	10.869	19312	264.79453	-51.15384
062.25649	-01.15961	11.091	 5072	192.77177	-36.03826
063.61014	-74.51865	11.227	 8579	288.10181	-36.13873
071.00297	-62.23355	11.158	 5418	272.56689	-38.48512
075.86522	+17.81936	11.217	 5215	183.97479	-14.18460
079.07520	-00.40245	11.254	 7918	201.94566	-21.23047
091.42171	+66.88138	11.322	 5486	147.18924	 20.49173
101.37601	+25.83063	11.218	11989	189.04930	 10.24983
104.50098	-45.71442	11.167	11718	255.72873	-17.97627
117.41740	-14.02971	11.291	10660	232.12924	  6.11311
132.65384	+57.35967	11.269	 7834	159.66400	 38.49842
133.27974	-11.07897	11.014	 9897	238.09758	 20.76982
146.97842	-31.00837	11.112	12885	262.82666	 17.22462
154.52032	-02.56141	11.050	14150	245.58163	 42.60878
169.57182	+18.84693	10.980	 1125	229.15701	 67.06596
183.70255	+59.90611	10.905	18002	131.27229	 56.62523
191.12158	-40.72770	11.222	 4354	301.51028	 22.12485
194.55559	+28.94820	11.298	 7661	 83.88665	 87.64365
197.04291	-38.02110	11.168	13402	306.55957	 24.73275
199.61856	-10.23389	11.204	 2830	313.79175	 52.06681
211.89578	+73.03136	11.195	10987	115.45639	 42.97436
212.38393	-28.86679	11.294	16876	322.88864	 30.96058
229.17693	+52.04032	11.289	15862	 85.48672	 53.18897
237.07234	+68.22076	11.091	 8599	102.78432	 41.30901
241.91026	-33.07018	11.278	14781	343.62360	 13.88558
244.21503	-62.35157	11.288	13242	324.42334	 -8.39553
258.93323	+38.89031	11.151	10854	 63.17639	 34.55684
279.10162	+20.87041	11.288	 5328	 50.16096	 12.53005
305.54709	-16.79284	11.370	 3348	 27.19401	-27.41119
306.70068	+56.51897	11.211	 7742	 92.05834	 10.47883
315.45740	-49.55663	11.289	 7447	349.46783	-41.15180
345.90118	+10.38723	11.288	12190	 84.41448	-44.27185
350.28006	+00.39991	11.209	 9279	 80.98585	-54.94143
352.09155	-67.76027	11.169	 3882	314.38498	-47.47821
002.54157	-04.71046	11.176	 8804	 97.41789	-65.51694
016.96959	-21.55045	11.199	14992	157.67824	-83.28312
041.99047	+40.30809	11.229	 4985	145.81677	-17.32914
046.33292	+02.38018	11.321	 8843	175.81778	-46.28598
060.62102	+29.51946	11.186	 5947	165.34390	-17.21335
065.61547	+34.78749	11.300	13231	164.60800	-10.49834
069.39914	+01.74846	11.140	 9849	194.46674	-28.46107
104.28378	-45.54897	11.199	 8354	255.50955	-18.05992
118.10209	-49.25976	11.017	15695	263.01254	-11.11522
119.18448	+45.87698	10.826	15873	173.48941	 30.09872
158.18106	+19.94411	11.138	13037	218.15761	 57.51503
167.68904	-35.35056	11.115	 2983	280.76682	 23.15063
