#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-06T23:19:26 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-06T23:19:26	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/MNRAS/438/3465/table2&-out=IDpt,x,y,z&-out.max=999999	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_74383465
#Name: J/MNRAS/438/3465
#Title: Cosmic web filaments in the SDSS (Tempel+, 2014)
#INFO	ivoid=ivo://cds.vizier/j/mnras/438/3465	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/mnras/438/3465	    IVOID of underlying data collection
#INFO	creator=Tempel E.	    First author or institution
#INFO	cites=bibcode:2014MNRAS.438.3465T	    Article or Data origin sources
#INFO	journal=MNRA	    Journal name
#INFO	original_date=2014	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/MNRAS/438/3465	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.74383465	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-08-08	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_MNRAS_438_3465_table2:
#Name: J/MNRAS/438/3465/table2
#Title: Filament points properties
#Column	IDpt	(I6)	[1/275599] Unique identification number for a filament point, shared for all filaments	[ucd=pos.distance]
#Column	x	(F8.3)	Co-moving coordinate of the point (Mpc/h)	[ucd=pos.distance;pos.cartesian.x]
#Column	y	(F8.3)	Co-moving coordinate of the point (Mpc/h)	[ucd=pos.distance;pos.cartesian.y]
#Column	z	(F8.3)	Co-moving coordinate of the point (Mpc/h)	[ucd=pos.distance;pos.cartesian.z]
IDpt	x	y	z
174135	-184.933	 296.763	 -43.180
174136	-185.091	 296.298	 -43.081
174137	-185.250	 295.834	 -42.982
174138	-185.424	 295.374	 -42.879
174139	-185.642	 294.932	 -42.792
174140	-185.883	 294.500	 -42.724
174141	-186.137	 294.070	 -42.679
174142	-186.377	 293.636	 -42.617
174143	-186.610	 293.200	 -42.540
174144	-186.833	 292.761	 -42.452
174145	-187.056	 292.321	 -42.363
174146	-187.277	 291.878	 -42.276
174147	-187.464	 291.420	 -42.210
174148	-187.596	 290.942	 -42.175
174149	-187.678	 290.446	 -42.155
174150	-187.726	 289.945	 -42.154
174151	-187.762	 289.446	 -42.157
174152	-187.797	 288.950	 -42.134
174153	-187.846	 288.457	 -42.063
174154	-187.908	 287.968	 -41.962
174155	-187.946	 287.473	 -41.881
174156	-187.984	 286.977	 -41.796
174157	-188.047	 286.497	 -41.668
174158	-188.164	 286.043	 -41.497
174159	-188.325	 285.610	 -41.303
174160	-188.503	 285.183	 -41.114
174161	-188.689	 284.760	 -40.923
174162	-188.875	 284.338	 -40.729
174163	-189.062	 283.919	 -40.531
174164	-189.246	 283.496	 -40.336
174165	-189.437	 283.076	 -40.142
174166	-189.656	 282.669	 -39.952
174167	-189.923	 282.290	 -39.767
174168	-190.246	 281.945	 -39.603
174169	-190.588	 281.611	 -39.448
174170	-190.931	 281.277	 -39.299
174171	-191.259	 280.935	 -39.142
174172	-191.589	 280.593	 -38.986
174173	  93.335	 125.176	 -85.911
174174	  93.309	 125.677	 -85.808
174175	  93.302	 126.157	 -85.655
174176	  93.302	 126.620	 -85.464
174177	  93.303	 127.067	 -85.238
174178	  93.275	 127.505	 -84.998
174179	  93.232	 127.934	 -84.744
174180	  93.177	 128.359	 -84.483
174181	  93.128	 128.785	 -84.225
174182	  93.076	 129.214	 -83.974
174183	  93.018	 129.648	 -83.733
174184	  92.950	 130.087	 -83.502
174185	  92.882	 130.527	 -83.274
174186	  92.787	 130.970	 -83.058
174187	  92.664	 131.419	 -82.864
174188	  92.501	 131.871	 -82.696
174189	  84.212	 270.466	  84.662
174190	  84.640	 270.187	  84.592
174191	  85.056	 269.902	  84.589
174192	  85.459	 269.608	  84.645
174193	  85.849	 269.292	  84.701
174194	  86.250	 268.976	  84.703
174195	  86.658	 268.667	  84.659
174196	  87.060	 268.369	  84.637
174197	  87.465	 268.075	  84.618
174198	  87.868	 267.777	  84.612
174199	  88.250	 267.455	  84.603
174200	  88.615	 267.113	  84.591
174201	  88.974	 266.766	  84.569
174202	  89.344	 266.430	  84.555
174203	 198.039	 324.778	-108.248
174204	 198.068	 325.257	-108.085
174205	 198.101	 325.744	-107.973
174206	 198.136	 326.242	-107.923
174207	 198.166	 326.740	-107.858
174208	 198.176	 327.246	-107.800
174209	 198.220	 327.730	-107.674
174210	 198.326	 328.178	-107.490
174211	 198.506	 328.600	-107.282
174212	 198.716	 329.022	-107.110
174213	 198.936	 329.454	-106.978
174214	 199.156	 329.886	-106.845
174215	 199.375	 330.315	-106.707
174216	 199.580	 330.754	-106.583
174217	 199.766	 331.204	-106.468
174218	 199.863	 331.684	-106.363
174219	 199.874	 332.180	-106.239
174220	 199.816	 332.689	-106.121
174221	 199.781	 333.192	-106.017
174222	 199.778	 333.690	-105.935
174223	 253.193	 146.080	  -2.737
174224	 253.120	 146.473	  -2.418
174225	 253.023	 146.871	  -2.112
174226	 252.911	 147.291	  -1.848
174227	 252.793	 147.734	  -1.635
174228	 252.701	 148.186	  -1.430
174229	 252.602	 148.625	  -1.203
174230	 252.470	 149.056	  -0.974
174231	 252.330	 149.482	  -0.744
174232	-159.322	 155.641	  32.100
174233	-159.192	 155.571	  32.603
174234	-158.961	 155.473	  33.033
174235	-158.658	 155.350	  33.408
174236	-158.319	 155.210	  33.761
174237	-157.983	 155.074	  34.110
174238	-157.609	 154.952	  34.413
174239	-157.184	 154.846	  34.652
174240	-156.736	 154.754	  34.861
174241	-156.291	 154.670	  35.077
174242	-155.845	 154.593	  35.305
174243	-155.410	 154.480	  35.536
174244	-154.998	 154.306	  35.763
174245	-154.611	 154.011	  35.914
174246	-154.235	 153.662	  36.013
174247	-153.858	 153.293	  36.063
174248	-153.481	 152.975	  36.148
174249	-153.101	 152.652	  36.214
174250	-152.730	 152.315	  36.286
174251	-152.392	 151.965	  36.400
174252	-152.068	 151.595	  36.518
174253	-151.777	 151.195	  36.628
174254	-151.503	 150.766	  36.678
174255	-151.206	 150.271	  36.528
174256	-355.305	 255.931	  -9.324
174257	-354.865	 255.916	  -9.083
174258	-354.412	 255.884	  -8.856
174259	-353.942	 255.850	  -8.633
174260	-353.484	 255.882	  -8.410
174261	-353.050	 256.011	  -8.193
174262	-352.645	 256.210	  -7.977
174263	-352.242	 256.412	  -7.760
174264	-351.833	 256.571	  -7.518
174265	-351.418	 256.704	  -7.267
174266	-351.006	 256.829	  -7.002
174267	-350.603	 256.982	  -6.745
174268	-350.207	 257.173	  -6.502
174269	-349.818	 257.406	  -6.291
174270	-349.446	 257.738	  -6.181
174271	-349.086	 258.088	  -6.071
174272	-348.727	 258.440	  -5.963
174273	-348.354	 258.708	  -5.758
174274	-347.971	 258.975	  -5.574
174275	-347.588	 259.254	  -5.413
174276	-347.205	 259.558	  -5.310
174277	-346.825	 259.878	  -5.238
174278	-346.445	 260.205	  -5.191
174279	-346.074	 260.541	  -5.150
174280	-345.694	 260.865	  -5.102
174281	-345.286	 261.160	  -5.037
174282	-344.908	 261.481	  -4.978
174283	-344.598	 261.857	  -4.923
174284	-344.374	 262.303	  -4.878
174285	-344.179	 262.761	  -4.824
174286	-343.991	 263.222	  -4.771
174287	-343.802	 263.682	  -4.718
174288	-343.611	 264.140	  -4.662
174289	-343.416	 264.597	  -4.604
174290	-148.057	 253.379	 -21.949
174291	-147.657	 253.126	 -21.773
174292	-147.245	 252.914	 -21.581
174293	-146.818	 252.728	 -21.398
174294	-146.365	 252.548	 -21.240
174295	-145.935	 252.345	 -21.059
174296	-145.548	 252.132	 -20.822
174297	-145.244	 251.907	 -20.492
174298	-144.973	 251.681	 -20.133
174299	-144.710	 251.460	 -19.764
174300	-144.438	 251.235	 -19.408
174301	-144.179	 251.008	 -19.044
174302	-143.937	 250.776	 -18.667
174303	 224.317	 250.019	-119.741
174304	 224.234	 249.649	-119.408
174305	 224.182	 249.298	-119.011
174306	 224.158	 248.927	-118.635
174307	 224.163	 248.518	-118.306
174308	 224.164	 248.056	-118.084
174309	 224.108	 247.585	-117.924
174310	 223.997	 247.114	-117.799
174311	 223.846	 246.648	-117.692
174312	 223.705	 246.181	-117.579
174313	 223.567	 245.707	-117.493
174314	 223.431	 245.231	-117.414
174315	 223.254	 244.758	-117.397
174316	 223.097	 244.287	-117.324
174317	 222.909	 243.830	-117.242
174318	 222.758	 243.390	-117.038
174319	 222.576	 242.970	-116.831
174320	 -89.040	  96.509	  67.847
174321	 -89.496	  96.634	  68.065
174322	 -89.960	  96.724	  68.268
174323	 -90.433	  96.780	  68.436
174324	 -90.909	  96.842	  68.598
174325	 -91.381	  96.928	  68.764
174326	 -91.840	  97.040	  68.941
174327	 -92.294	  97.152	  69.122
174328	 -92.744	  97.280	  69.307
174329	 -81.422	 340.074	 -13.976
174330	 -80.947	 340.068	 -13.817
174331	 -80.476	 340.085	 -13.648
174332	 -80.010	 340.114	 -13.468
174333	 -79.546	 340.139	 -13.286
174334	 -79.084	 340.162	 -13.095
174335	 -78.620	 340.189	 -12.909
174336	 -78.162	 340.226	 -12.712
174337	 -77.701	 340.258	 -12.521
174338	 -77.251	 340.290	 -12.304
174339	 -76.807	 340.324	 -12.079
174340	 -76.373	 340.362	 -11.833
174341	 -75.942	 340.398	 -11.580
174342	 -75.515	 340.428	 -11.322
174343	 -75.096	 340.446	 -11.050
174344	 -74.689	 340.425	 -10.762
174345	 -74.303	 340.338	 -10.454
174346	 -73.932	 340.209	 -10.134
174347	 -73.568	 340.072	  -9.812
174348	 -73.193	 339.954	  -9.501
174349	 -72.816	 339.835	  -9.194
174350	 -72.443	 339.706	  -8.886
174351	 -72.089	 339.564	  -8.560
174352	 -71.739	 339.392	  -8.242
174353	 -71.387	 339.188	  -7.941
174354	  56.229	 325.120	-129.358
174355	  56.143	 324.642	-129.518
174356	  56.099	 324.155	-129.672
174357	  56.109	 323.657	-129.758
174358	  56.124	 323.154	-129.821
174359	  56.145	 322.654	-129.883
174360	  56.167	 322.158	-129.987
174361	  56.227	 321.673	-130.103
174362	  56.308	 321.189	-130.197
174363	  56.398	 320.704	-130.286
174364	  15.911	  74.756	 -10.602
174365	  16.201	  75.182	 -10.677
174366	  16.503	  75.595	 -10.722
174367	  16.820	  75.982	 -10.692
174368	  17.157	  76.336	 -10.584
174369	  17.494	  76.676	 -10.441
174370	  17.833	  77.018	 -10.304
174371	  18.170	  77.357	 -10.157
174372	  18.497	  77.697	  -9.990
174373	-111.316	 348.990	 -59.611
174374	-111.555	 349.096	 -59.146
174375	-111.580	 349.328	 -58.696
174376	-111.534	 349.582	 -58.248
174377	-111.538	 349.805	 -57.791
174378	-111.600	 349.981	 -57.320
174379	-111.645	 350.129	 -56.840
174380	-111.667	 350.273	 -56.360
174381	-111.658	 350.425	 -55.883
174382	-111.646	 350.582	 -55.408
174383	-111.616	 350.733	 -54.932
174384	-111.585	 350.882	 -54.455
174385	-111.551	 351.028	 -53.978
174386	-111.521	 351.180	 -53.503
174387	-111.494	 351.332	 -53.027
174388	  -9.085	 148.475	  56.642
174389	  -8.684	 148.151	  56.610
174390	  -8.296	 147.806	  56.582
174391	  -7.922	 147.446	  56.568
174392	  -7.530	 147.134	  56.587
174393	  -7.130	 146.833	  56.582
174394	  -6.726	 146.546	  56.526
174395	  -6.326	 146.272	  56.398
174396	  -5.934	 145.999	  56.237
174397	  -5.545	 145.726	  56.073
174398	  -5.152	 145.454	  55.925
174399	  -4.760	 145.187	  55.767
174400	  -4.364	 144.928	  55.601
174401	  -3.969	 144.654	  55.458
174402	  -3.560	 144.392	  55.344
174403	  -3.122	 144.160	  55.281
174404	  -2.653	 143.984	  55.234
174405	  -2.169	 143.839	  55.193
174406	  -1.693	 143.692	  55.130
174407	  -1.225	 143.531	  55.061
174408	  -0.760	 143.355	  55.002
174409	  -0.295	 143.178	  54.955
174410	   0.168	 142.991	  54.905
174411	   0.629	 142.809	  54.830
174412	   1.082	 142.606	  54.754
174413	   1.595	 142.581	  54.542
174414	   2.113	 142.650	  54.282
174415	   2.622	 142.818	  53.947
174416	   3.075	 142.877	  53.740
174417	   3.540	 142.939	  53.571
174418	   4.037	 142.911	  53.481
174419	   4.600	 142.800	  53.686
174420	-258.520	 146.451	  85.744
174421	-258.970	 146.268	  85.863
174422	-259.414	 146.085	  86.004
174423	-259.856	 145.909	  86.166
174424	-260.298	 145.741	  86.333
174425	-260.752	 145.590	  86.489
174426	-261.215	 145.435	  86.603
174427	-261.677	 145.257	  86.682
174428	-262.122	 145.031	  86.710
174429	-262.542	 144.758	  86.720
174430	-262.942	 144.452	  86.717
174431	-263.342	 144.147	  86.732
174432	-263.756	 143.865	  86.768
174433	-264.172	 143.594	  86.830
174434	-264.579	 143.316	  86.914
174435	-264.934	 142.959	  86.915
174436	-265.227	 142.540	  86.828
174437	-265.460	 142.077	  86.671
174438	-265.691	 141.642	  86.562
174439	-265.946	 141.223	  86.453
174440	-115.692	 211.612	  88.666
174441	-116.098	 211.418	  88.884
174442	-116.486	 211.207	  89.117
174443	-116.864	 210.997	  89.369
174444	-117.264	 210.825	  89.648
174445	-117.675	 210.648	  89.931
174446	-118.079	 210.423	  90.164
174447	-118.463	 210.141	  90.342
174448	-118.820	 209.824	  90.498
174449	-119.162	 209.508	  90.687
174450	-119.491	 209.190	  90.893
174451	  62.733	 369.475	 161.592
174452	  62.425	 369.318	 161.954
174453	  62.117	 369.158	 162.314
174454	  61.821	 369.002	 162.686
174455	  61.540	 368.853	 163.088
174456	  61.250	 368.686	 163.480
174457	  60.906	 368.527	 163.812
174458	  60.510	 368.370	 164.072
174459	  60.126	 368.218	 164.356
174460	  59.773	 368.082	 164.697
174461	  59.438	 367.930	 165.055
174462	  59.069	 367.776	 165.363
174463	 -88.032	  63.577	   4.600
174464	 -88.016	  63.195	   4.946
174465	 -87.984	  62.805	   5.286
174466	 -87.924	  62.395	   5.607
174467	 -87.883	  61.994	   5.916
174468	 -87.882	  61.614	   6.246
174469	   8.555	 229.211	 -23.117
174470	   8.787	 229.381	 -22.691
174471	   9.023	 229.561	 -22.264
174472	   9.248	 229.720	 -21.820
174473	   9.418	 229.809	 -21.350
174474	   9.559	 229.851	 -20.869
174475	   9.667	 229.867	 -20.381
174476	   9.760	 229.883	 -19.890
174477	   9.824	 229.903	 -19.392
174478	   9.888	 229.915	 -18.895
174479	   9.954	 229.934	 -18.398
174480	-119.057	 103.881	  -9.144
174481	-118.968	 103.593	  -8.744
174482	-118.876	 103.317	  -8.336
174483	-118.786	 103.052	  -7.922
174484	-118.708	 102.785	  -7.506
174485	-118.632	 102.516	  -7.090
174486	-118.571	 102.242	  -6.675
174487	-118.532	 101.969	  -6.253
174488	-118.506	 101.709	  -5.819
174489	-181.625	 140.406	  37.542
174490	-181.398	 139.963	  37.501
174491	-181.167	 139.522	  37.451
174492	-180.943	 139.080	  37.381
174493	-180.724	 138.635	  37.302
174494	-180.501	 138.194	  37.212
174495	-180.265	 137.758	  37.137
174496	-180.022	 137.325	  37.073
174497	-179.761	 136.896	  37.023
174498	-179.523	 136.455	  36.989
174499	-179.305	 136.004	  36.972
174500	-179.117	 135.540	  36.964
174501	-178.929	 135.076	  36.956
174502	-178.745	 134.612	  36.955
174503	-178.565	 134.145	  36.956
174504	-178.390	 133.676	  36.957
174505	-178.212	 133.208	  36.952
174506	-178.027	 132.744	  36.940
174507	-177.836	 132.280	  36.961
174508	-177.668	 131.808	  36.984
174509	-177.533	 131.322	  37.017
174510	 215.537	 177.038	  33.082
174511	 215.238	 177.289	  33.402
174512	 214.926	 177.529	  33.716
174513	 214.585	 177.754	  34.004
174514	 214.217	 177.966	  34.270
174515	 213.838	 178.200	  34.499
174516	 213.460	 178.452	  34.708
174517	 213.082	 178.710	  34.911
174518	 212.718	 178.985	  35.119
174519	 212.356	 179.261	  35.334
174520	 211.972	 179.509	  35.536
174521	 211.570	 179.767	  35.684
174522	 211.194	 180.088	  35.780
174523	 210.791	 180.381	  35.824
174524	 210.342	 180.607	  35.788
174525	 209.846	 180.778	  35.695
174526	 209.394	 181.021	  35.598
174527	 208.999	 181.330	  35.589
174528	 208.663	 181.710	  35.636
174529	 208.370	 182.131	  35.723
174530	 208.082	 182.560	  35.812
174531	 207.835	 183.004	  35.826
174532	 207.578	 183.420	  35.740
174533	 207.330	 183.818	  35.557
174534	 207.050	 184.187	  35.345
174535	 206.795	 184.558	  35.122
174536	 206.531	 184.930	  34.915
174537	 206.263	 185.304	  34.716
174538	 205.989	 185.668	  34.503
174539	 205.717	 186.016	  34.247
174540	-299.234	 179.800	  47.162
174541	-299.469	 179.526	  47.509
174542	-299.698	 179.270	  47.872
174543	-299.939	 179.039	  48.244
174544	-300.182	 178.833	  48.629
174545	-300.438	 178.640	  49.016
174546	-300.701	 178.441	  49.394
174547	-300.976	 178.226	  49.753
174548	-301.260	 178.004	  50.102
174549	-301.544	 177.790	  50.455
174550	-301.834	 177.605	  50.822
174551	-302.134	 177.387	  51.160
174552	-302.436	 177.119	  51.468
174553	-138.563	 193.477	-133.513
174554	-138.804	 193.232	-133.123
174555	-139.077	 193.000	-132.756
174556	-139.390	 192.794	-132.415
174557	-139.738	 192.617	-132.095
174558	-140.108	 192.442	-131.802
174559	-140.499	 192.259	-131.549
174560	-140.905	 192.055	-131.341
174561	-141.319	 191.845	-131.155
174562	-141.731	 191.632	-130.967
174563	-142.140	 191.425	-130.765
174564	-142.523	 191.184	-130.553
174565	-142.903	 190.934	-130.342
174566	-143.284	 190.703	-130.110
174567	-143.701	 190.522	-129.897
174568	-144.106	 190.313	-129.685
174569	-144.523	 190.091	-129.498
174570	-144.954	 189.886	-129.324
174571	-145.405	 189.711	-129.166
174572	-145.850	 189.522	-129.031
174573	-146.276	 189.302	-128.888
174574	-146.701	 189.086	-128.737
174575	-147.120	 188.856	-128.587
174576	-147.528	 188.601	-128.452
174577	-147.935	 188.340	-128.323
174578	-148.358	 188.084	-128.225
174579	-148.764	 187.788	-128.150
174580	-149.125	 187.402	-128.115
174581	 -14.206	 170.435	 -14.063
174582	 -14.018	 170.227	 -13.649
174583	 -13.849	 170.014	 -13.228
174584	 -13.676	 169.788	 -12.814
174585	 -13.498	 169.557	 -12.405
174586	 -13.310	 169.330	 -11.998
174587	 -13.121	 169.107	 -11.591
174588	 -12.963	 168.891	 -11.167
174589	 -12.815	 168.689	 -10.731
174590	 -12.683	 168.501	 -10.282
174591	-141.181	 108.616	 -55.917
174592	-141.378	 109.072	 -55.849
174593	-141.573	 109.532	 -55.791
174594	-141.741	 109.997	 -55.710
174595	-141.855	 110.468	 -55.593
174596	-141.934	 110.934	 -55.428
174597	-142.006	 111.396	 -55.250
174598	-142.091	 111.856	 -55.071
174599	-142.189	 112.309	 -54.881
174600	-142.279	 112.759	 -54.682
174601	-142.370	 113.202	 -54.463
174602	-142.461	 113.639	 -54.234
174603	-142.572	 114.058	 -53.975
174604	-142.681	 114.461	 -53.689
174605	-142.817	 114.854	 -53.401
174606	-142.975	 115.247	 -53.126
174607	 137.907	 160.757	  41.386
174608	 137.862	 161.029	  41.805
174609	 137.825	 161.306	  42.222
174610	 137.796	 161.595	  42.632
174611	 137.760	 161.894	  43.037
174612	 137.708	 162.210	  43.424
174613	 137.621	 162.552	  43.779
174614	 137.522	 162.910	  44.116
174615	 137.427	 163.283	  44.437
174616	 137.354	 163.648	  44.774
174617	 137.284	 164.015	  45.106
174618	 137.220	 164.381	  45.442
174619	 137.152	 164.754	  45.769
174620	 137.086	 165.111	  46.113
174621	 137.033	 165.446	  46.478
174622	 136.999	 165.760	  46.867
174623	 136.976	 166.071	  47.258
174624	 136.962	 166.386	  47.647
174625	 136.955	 166.705	  48.032
174626	 136.959	 167.023	  48.418
174627	 136.969	 167.344	  48.802
174628	 136.993	 167.670	  49.181
174629	 137.038	 168.015	  49.540
174630	 137.145	 168.402	  49.846
174631	 137.271	 168.816	  50.116
174632	 137.412	 169.243	  50.357
174633	 137.520	 169.663	  50.606
174634	 137.630	 170.088	  50.846
174635	 137.731	 170.514	  51.088
174636	 137.829	 170.942	  51.327
174637	 301.725	 196.264	  30.599
174638	 301.331	 195.955	  30.594
174639	 300.927	 195.659	  30.591
174640	 300.525	 195.362	  30.568
174641	 300.117	 195.072	  30.542
174642	 299.718	 194.770	  30.524
174643	 299.337	 194.449	  30.521
174644	 298.967	 194.111	  30.540
174645	 298.617	 193.751	  30.560
174646	 298.261	 193.398	  30.556
174647	 297.916	 193.035	  30.534
174648	 297.557	 192.687	  30.508
174649	 297.195	 192.341	  30.502
174650	 296.823	 192.006	  30.490
174651	 296.441	 191.683	  30.485
174652	 296.039	 191.386	  30.490
174653	 295.623	 191.107	  30.510
174654	 295.190	 190.854	  30.553
174655	 294.751	 190.616	  30.613
174656	 294.297	 190.405	  30.689
174657	 293.833	 190.209	  30.731
174658	 293.390	 189.985	  30.844
174659	 292.968	 189.724	  30.953
174660	 292.587	 189.404	  31.068
174661	 292.237	 189.044	  31.040
174662	 291.884	 188.695	  30.953
174663	 291.524	 188.362	  30.825
174664	 291.139	 188.060	  30.706
174665	 290.758	 187.747	  30.614
174666	 290.367	 187.440	  30.552
174667	  83.388	 114.244	   4.314
174668	  83.819	 114.185	   4.581
174669	  84.250	 114.106	   4.853
174670	  84.679	 114.003	   5.130
174671	  85.110	 113.931	   5.376
174672	  85.515	 113.772	   5.611
174673	  85.891	 113.532	   5.834
174674	  86.240	 113.252	   6.055
174675	  86.585	 112.969	   6.282
174676	 -48.075	 139.837	 -62.368
174677	 -47.572	 139.771	 -62.281
174678	 -47.097	 139.625	 -62.182
174679	 -46.643	 139.432	 -62.071
174680	 -46.188	 139.241	 -61.958
174681	 156.252	 229.962	-105.368
174682	 156.315	 229.542	-105.102
174683	 156.384	 229.129	-104.827
174684	 156.429	 228.730	-104.526
174685	 156.440	 228.386	-104.169
174686	 156.428	 228.093	-103.764
174687	 156.419	 227.843	-103.326
174688	 156.414	 227.594	-102.888
174689	 156.403	 227.343	-102.447
174690	 156.407	 227.073	-102.020
174691	 156.462	 226.787	-101.606
174692	 156.550	 226.486	-101.198
174693	 156.617	 226.148	-100.825
174694	 156.647	 225.760	-100.506
174695	 156.647	 225.325	-100.249
174696	 156.658	 224.883	-100.007
174697	 156.680	 224.441	 -99.768
174698	 156.710	 224.002	 -99.526
174699	 156.745	 223.560	 -99.291
174700	 156.761	 223.121	 -99.050
174701	 156.766	 222.684	 -98.806
174702	 156.747	 222.258	 -98.545
174703	 156.636	 221.836	 -98.297
174704	 156.526	 221.414	 -98.046
174705	 156.397	 220.993	 -97.800
174706	 156.332	 220.576	 -97.531
174707	 156.240	 220.161	 -97.264
174708	  -1.809	 133.286	  71.874
174709	  -1.540	 133.133	  72.280
174710	  -1.307	 133.051	  72.717
174711	  -1.077	 132.971	  73.158
174712	  -0.833	 132.888	  73.591
174713	  -0.545	 132.795	  73.998
174714	  -0.271	 132.683	  74.402
174715	   0.017	 132.532	  74.780
174716	   0.329	 132.342	  75.123
174717	   0.676	 132.136	  75.422
174718	   0.080	 200.617	-112.048
174719	   0.002	 201.115	-111.955
174720	  -0.033	 201.606	-111.835
174721	  -0.019	 202.090	-111.704
174722	   0.051	 202.565	-111.564
174723	   0.237	 202.998	-111.376
174724	   0.475	 203.395	-111.137
174725	   0.744	 203.769	-110.869
174726	   0.990	 204.138	-110.623
174727	 108.759	 138.215	  42.655
174728	 109.201	 138.051	  42.822
174729	 109.659	 137.928	  42.976
174730	 110.132	 137.843	  43.116
174731	 110.608	 137.757	  43.248
174732	 111.083	 137.668	  43.381
174733	 111.553	 137.560	  43.514
174734	 112.018	 137.436	  43.652
174735	 112.481	 137.306	  43.789
174736	 112.938	 137.165	  43.938
174737	 113.370	 136.986	  44.129
174738	 113.764	 136.767	  44.373
174739	 114.121	 136.524	  44.667
174740	  63.744	 302.018	  31.846
174741	  63.423	 302.351	  32.037
174742	  63.120	 302.690	  32.245
174743	  62.839	 303.028	  32.481
174744	  62.586	 303.374	  32.740
174745	  62.337	 303.715	  33.011
174746	  62.086	 304.052	  33.284
174747	  61.828	 304.391	  33.548
174748	  61.568	 304.736	  33.802
174749	  61.352	 305.098	  34.070
174750	  61.243	 305.459	  34.419
174751	  61.222	 305.801	  34.833
174752	  61.244	 306.110	  35.270
174753	  61.234	 306.416	  35.668
174754	  61.245	 306.719	  36.066
174755	  61.274	 307.028	  36.462
174756	  61.559	 307.664	  36.813
174757	 -96.045	 204.114	  -3.701
174758	 -96.332	 204.411	  -3.420
174759	 -96.620	 204.710	  -3.141
174760	 -96.911	 205.012	  -2.868
174761	 -97.201	 205.317	  -2.598
174762	 -97.486	 205.628	  -2.327
174763	 -97.763	 205.943	  -2.050
174764	 -98.032	 206.255	  -1.760
174765	 -98.293	 206.535	  -1.438
174766	 -98.545	 206.781	  -1.084
174767	 -98.796	 207.007	  -0.715
174768	 -99.045	 207.245	  -0.352
174769	 -99.296	 207.501	   0.000
174770	 -99.555	 207.752	   0.352
174771	 -99.816	 207.962	   0.724
174772	-100.048	 208.083	   1.151
174773	-100.250	 208.134	   1.618
174774	-100.443	 208.166	   2.094
174775	-100.638	 208.228	   2.553
174776	-100.819	 208.301	   3.014
174777	-100.991	 208.369	   3.480
174778	-101.191	 208.430	   3.935
174779	-101.436	 208.494	   4.371
